A000360,Republican,"Alexander, Lamar",Tennessee,Senate:2003-2021,15,18
A000368,Republican,"Ayotte, Kelly",NewHampshire,Senate:2011-2017,25,42
B001230,Democratic,"Baldwin, Tammy",Wisconsin,Senate:2013-Present House:1999-2013,14,36
B001261,Republican,"Barrasso, John",Wyoming,Senate:2007-Present,11,33
B000243,Democratic,"Baucus, Max",Montana,Senate:1979-2014 House:1975-1979,14,18
B001265,Democratic,"Begich, Mark",Alaska,Senate:2009-2015,64,116
B001267,Democratic,"Bennet, Michael F.",Colorado,Senate:2009-Present,0,0
B001277,Democratic,"Blumenthal, Richard",Connecticut,Senate:2011-Present,39,67
B000575,Republican,"Blunt, Roy",Missouri,Senate:2011-2023 House:1997-2011,7,44
B001288,Democratic,"Booker, Cory A.",NewJersey,Senate:2013-Present,0,0
B001236,Republican,"Boozman, John",Arkansas,Senate:2011-Present House:2001-2011,7,26
B000711,Democratic,"Boxer, Barbara",California,Senate:1993-2017 House:1983-1993,43,52
B000944,Democratic,"Brown, Sherrod",Ohio,Senate:2007-Present House:1993-2007,30,54
B001135,Republican,"Burr, Richard",NorthCarolina,Senate:2005-2023 House:1995-2005,0,0
C000127,Democratic,"Cantwell, Maria",Washington,Senate:2001-Present House:1993-1995,18,18
C000141,Democratic,"Cardin, Benjamin L.",Maryland,Senate:2007-Present House:1987-2007,31,51
C000174,Democratic,"Carper, Thomas R.",Delaware,Senate:2001-Present House:1983-1993,14,15
C001070,Democratic,"Casey, Robert P., Jr.",Pennsylvania,Senate:2007-Present,0,0
C000286,Republican,"Chambliss, Saxby",Georgia,Senate:2003-2015 House:1995-2003,4,34
C001100,Republican,"Chiesa, Jeff",NewJersey,Senate:2013,0,0
C000542,Republican,"Coats, Daniel",Indiana,"Senate:1989-1999,2011-2017 House:1981-1989",8,18
C000560,Republican,"Coburn, Tom",Oklahoma,Senate:2005-2015 House:1995-2001,15,31
C000567,Republican,"Cochran, Thad",Mississippi,Senate:1979-2018 House:1973-1979,1,23
C001035,Republican,"Collins, Susan M.",Maine,Senate:1997-Present,0,0
C001088,Democratic,"Coons, Christopher A.",Delaware,Senate:2010-Present,21,45
C001071,Republican,"Corker, Bob",Tennessee,Senate:2007-2019,4,25
C001056,Republican,"Cornyn, John",Texas,Senate:2002-Present,29,36
C001099,Democratic,"Cowan, William M.",Massachusetts,Senate:2013,0,0
C000880,Republican,"Crapo, Mike",Idaho,Senate:1999-Present House:1993-1999,0,0
C001098,Republican,"Cruz, Ted",Texas,Senate:2013-Present,22,21
D000607,Democratic,"Donnelly, Joe",Indiana,Senate:2013-2019 House:2007-2013,3,10
D000563,Democratic,"Durbin, Richard J.",Illinois,Senate:1997-Present House:1983-1997,0,1
E000285,Republican,"Enzi, Michael B.",Wyoming,Senate:1997-2021,11,43
F000062,Democratic,"Feinstein, Dianne",California,Senate:1992-Present,52,54
F000463,Republican,"Fischer, Deb",Nebraska,Senate:2013-Present,10,26
F000444,Republican,"Flake, Jeff",Arizona,Senate:2013-2019 House:2001-2013,10,20
F000457,Democratic,"Franken, Al",Minnesota,Senate:2009-2018,25,63
G000555,Democratic,"Gillibrand, Kirsten E.",NewYork,Senate:2009-Present House:2007-2009,44,71
G000359,Republican,"Graham, Lindsey",SouthCarolina,Senate:2003-Present House:1995-2003,7,25
G000386,Republican,"Grassley, Chuck",Iowa,Senate:1981-Present House:1975-1981,0,0
H001049,Democratic,"Hagan, Kay R.",NorthCarolina,Senate:2009-2015,15,12
H000206,Democratic,"Harkin, Tom",Iowa,Senate:1985-2015 House:1975-1985,31,29
H000338,Republican,"Hatch, Orrin G.",Utah,Senate:1977-2019,18,28
H001046,Democratic,"Heinrich, Martin",NewMexico,Senate:2013-Present House:2009-2013,12,49
H001069,Democratic,"Heitkamp, Heidi",NorthDakota,Senate:2013-2019,3,30
H001041,Republican,"Heller, Dean",Nevada,Senate:2011-2019 House:2007-2011,28,37
H001042,Democratic,"Hirono, Mazie K.",Hawaii,Senate:2013-Present House:2007-2013,17,40
H001061,Republican,"Hoeven, John",NorthDakota,Senate:2011-Present,14,15
I000024,Republican,"Inhofe, James M.",Oklahoma,Senate:1994-2023 House:1987-1995,20,46
I000055,Republican,"Isakson, Johnny",Georgia,Senate:2005-2019 House:1999-2005,13,31
J000291,Republican,"Johanns, Mike",Nebraska,Senate:2009-2015,12,31
