A000360,Republican,"Alexander, Lamar",Tennessee,Senate:2003-2021,35,19
A000368,Republican,"Ayotte, Kelly",NewHampshire,Senate:2011-2017,20,67
B001230,Democratic,"Baldwin, Tammy",Wisconsin,Senate:2013-Present House:1999-2013,24,74
B001261,Republican,"Barrasso, John",Wyoming,Senate:2007-Present,20,32
B001267,Democratic,"Bennet, Michael F.",Colorado,Senate:2009-Present,0,0
B001277,Democratic,"Blumenthal, Richard",Connecticut,Senate:2011-Present,37,95
B000575,Republican,"Blunt, Roy",Missouri,Senate:2011-2023 House:1997-2011,26,49
B001288,Democratic,"Booker, Cory A.",NewJersey,Senate:2013-Present,0,0
B001236,Republican,"Boozman, John",Arkansas,Senate:2011-Present House:2001-2011,14,38
B000711,Democratic,"Boxer, Barbara",California,Senate:1993-2017 House:1983-1993,39,71
B000944,Democratic,"Brown, Sherrod",Ohio,Senate:2007-Present House:1993-2007,47,69
B001135,Republican,"Burr, Richard",NorthCarolina,Senate:2005-2023 House:1995-2005,0,0
C000127,Democratic,"Cantwell, Maria",Washington,Senate:2001-Present House:1993-1995,22,45
C001047,Republican,"Capito, Shelley Moore",WestVirginia,Senate:2015-Present House:2001-2015,10,33
C000141,Democratic,"Cardin, Benjamin L.",Maryland,Senate:2007-Present House:1987-2007,41,51
C000174,Democratic,"Carper, Thomas R.",Delaware,Senate:2001-Present House:1983-1993,13,23
C001070,Democratic,"Casey, Robert P., Jr.",Pennsylvania,Senate:2007-Present,0,0
C001075,Republican,"Cassidy, Bill",Louisiana,Senate:2015-Present House:2009-2015,30,24
C000542,Republican,"Coats, Daniel",Indiana,"Senate:1989-1999,2011-2017 House:1981-1989",12,19
C000567,Republican,"Cochran, Thad",Mississippi,Senate:1979-2018 House:1973-1979,9,12
C001035,Republican,"Collins, Susan M.",Maine,Senate:1997-Present,0,0
C001088,Democratic,"Coons, Christopher A.",Delaware,Senate:2010-Present,25,64
C001071,Republican,"Corker, Bob",Tennessee,Senate:2007-2019,14,8
C001056,Republican,"Cornyn, John",Texas,Senate:2002-Present,28,38
C001095,Republican,"Cotton, Tom",Arkansas,Senate:2015-Present House:2013-2015,12,39
C000880,Republican,"Crapo, Mike",Idaho,Senate:1999-Present House:1993-1999,0,0
C001098,Republican,"Cruz, Ted",Texas,Senate:2013-Present,24,43
D000618,Republican,"Daines, Steve",Montana,Senate:2015-Present House:2013-2015,29,30
D000607,Democratic,"Donnelly, Joe",Indiana,Senate:2013-2019 House:2007-2013,14,22
D000563,Democratic,"Durbin, Richard J.",Illinois,Senate:1997-Present House:1983-1997,29,85
E000285,Republican,"Enzi, Michael B.",Wyoming,Senate:1997-2021,21,26
E000295,Republican,"Ernst, Joni",Iowa,Senate:2015-Present,8,20
F000062,Democratic,"Feinstein, Dianne",California,Senate:1992-Present,36,70
F000463,Republican,"Fischer, Deb",Nebraska,Senate:2013-Present,20,31
F000444,Republican,"Flake, Jeff",Arizona,Senate:2013-2019 House:2001-2013,35,40
F000457,Democratic,"Franken, Al",Minnesota,Senate:2009-2018,33,98
G000562,Republican,"Gardner, Cory",Colorado,Senate:2015-2021 House:2011-2015,19,29
G000555,Democratic,"Gillibrand, Kirsten E.",NewYork,Senate:2009-Present House:2007-2009,20,75
G000359,Republican,"Graham, Lindsey",SouthCarolina,Senate:2003-Present House:1995-2003,14,18
G000386,Republican,"Grassley, Chuck",Iowa,Senate:1981-Present House:1975-1981,0,0
H000338,Republican,"Hatch, Orrin G.",Utah,Senate:1977-2019,77,38
H001046,Democratic,"Heinrich, Martin",NewMexico,Senate:2013-Present House:2009-2013,19,64
H001069,Democratic,"Heitkamp, Heidi",NorthDakota,Senate:2013-2019,14,45
