A000014,Democratic,"Abercrombie, Neil",Hawaii,"House:1985-1987,1991-2011",6,13
A000022,Democratic,"Ackerman, Gary L.",NewYork,House:1983-2013,22,3
A000055,Republican,"Aderholt, Robert B.",Alabama,House:1997-Present,2,2
A000358,Republican,"Akin, W. Todd",Missouri,House:2001-2013,0,0
A000361,Republican,"Alexander, Rodney",Louisiana,House:2003-2013,5,2
A000357,Democratic,"Allen, Thomas H.",Maine,House:1997-2009,7,8
A000362,Democratic,"Altmire, Jason",Pennsylvania,House:2007-2013,13,3
A000210,Democratic,"Andrews, Robert E.",NewJersey,House:1989-2014,24,2
A000363,Democratic,"Arcuri, Michael A.",NewYork,House:2007-2011,0,0
B001234,Democratic,"Baca, Joe",California,House:1999-2013,12,7
B001256,Republican,"Bachmann, Michele",Minnesota,House:2007-2015,3,1
B000013,Republican,"Bachus, Spencer",Alabama,House:1993-2015,0,5
B001229,Democratic,"Baird, Brian",Washington,House:1999-2011,13,9
B000072,Republican,"Baker, Richard H.",Louisiana,House:1987-2008,0,0
B001230,Democratic,"Baldwin, Tammy",Wisconsin,Senate:2013-Present House:1999-2013,3,7
B001239,Republican,"Barrett, J. Gresham",SouthCarolina,House:2003-2011,8,1
B001252,Democratic,"Barrow, John",Georgia,House:2005-2015,11,2
B000208,Republican,"Bartlett, Roscoe G.",Maryland,House:1993-2013,8,6
B000213,Republican,"Barton, Joe",Texas,House:1985-2019,0,0
B001253,Democratic,"Bean, Melissa L.",Illinois,House:2005-2011,0,0
B000287,Democratic,"Becerra, Xavier",California,House:1993-2017,4,1
B001231,Democratic,"Berkley, Shelley",Nevada,House:1999-2013,5,11
B000410,Democratic,"Berman, Howard L.",California,House:1983-2013,9,9
B000420,Democratic,"Berry, Marion",Arkansas,House:1997-2011,10,8
B001232,Republican,"Biggert, Judy",Illinois,House:1999-2013,20,9
B000461,Republican,"Bilbray, Brian P.",California,"House:1995-2001,2005-2013",3,7
B001257,Republican,"Bilirakis, Gus M.",Florida,House:2007-Present,0,0
B001242,Democratic,"Bishop, Timothy H.",NewYork,House:2003-2015,4,8
B001250,Republican,"Bishop, Rob",Utah,House:2003-2021,5,1
B000490,Democratic,"Bishop, Sanford D., Jr.",Georgia,House:1993-Present,0,0
B001243,Republican,"Blackburn, Marsha",Tennessee,Senate:2019-Present House:2003-2019,2,3
B000574,Democratic,"Blumenauer, Earl",Oregon,House:1995-Present,20,26
B000575,Republican,"Blunt, Roy",Missouri,Senate:2011-2023 House:1997-2011,8,5
B000589,Republican,"Boehner, John A.",Ohio,House:1991-2015,13,7
B001244,Republican,"Bonner, Jo",Alabama,House:2003-2013,17,1
B001228,Republican,"Bono Mack, Mary",California,House:1997-2013,8,3
B001236,Republican,"Boozman, John",Arkansas,Senate:2011-Present House:2001-2011,11,18
B001245,Democratic,"Bordallo, Madeleine Z.",Guam,House:2003-2019,6,8
B001254,Democratic,"Boren, Dan",Oklahoma,House:2005-2013,9,8
B000652,Democratic,"Boswell, Leonard L.",Iowa,House:1997-2013,7,3
B000657,Democratic,"Boucher, Rick",Virginia,House:1983-2011,9,5
B001255,Republican,"Boustany, Charles W., Jr.",Louisiana,House:2005-2017,0,0
B000716,Democratic,"Boyd, Allen",Florida,House:1997-2011,3,4
B001258,Democratic,"Boyda, Nancy E.",Kansas,House:2007-2009,6,11
B001227,Democratic,"Brady, Robert A.",Pennsylvania,House:1997-2019,24,11
B000755,Republican,"Brady, Kevin",Texas,House:1997-2023,8,6
B001259,Democratic,"Braley, Bruce L.",Iowa,House:2007-2015,0,0
B001262,Republican,"Broun, Paul C.",Georgia,House:2007-2015,0,0
B000911,Democratic,"Brown, Corrine",Florida,House:1993-2017,10,10
B001235,Republican,"Brown, Henry E., Jr.",SouthCarolina,House:2001-2011,0,0
B001247,Republican,"Brown-Waite, Ginny",Florida,House:2003-2011,12,14
B001260,Republican,"Buchanan, Vern",Florida,House:2007-Present,3,3
B001248,Republican,"Burgess, Michael C.",Texas,House:2003-Present,12,6
B001149,Republican,"Burton, Dan",Indiana,House:1983-2013,53,14
B001251,Democratic,"Butterfield, G. K.",NorthCarolina,House:2004-2022,3,8
B001203,Republican,"Buyer, Steve",Indiana,House:1993-2011,9,7
C000059,Republican,"Calvert, Ken",California,House:1993-Present,5,7
C000071,Republican,"Camp, Dave",Michigan,House:1991-2015,4,3
C001064,Republican,"Campbell, John",California,House:2005-2015,4,4
C000116,Republican,"Cannon, Chris",Utah,House:1997-2009,0,0
C001046,Republican,"Cantor, Eric",Virginia,House:2001-2014,4,3
C001047,Republican,"Capito, Shelley Moore",WestVirginia,Senate:2015-Present House:2001-2015,13,5
C001036,Democratic,"Capps, Lois",California,House:1997-2017,5,9
C001037,Democratic,"Capuano, Michael E.",Massachusetts,House:1999-2019,5,7
C001050,Democratic,"Cardoza, Dennis A.",California,House:2003-2012,0,0
C001060,Democratic,"Carnahan, Russ",Missouri,House:2005-2013,3,2
C001065,Democratic,"Carney, Christopher P.",Pennsylvania,House:2007-2011,0,0
C000191,Democratic,"Carson, Julia",Indiana,House:1997-2007,0,0
C001072,Democratic,"Carson, Andre",Indiana,House:2008-Present,0,0
C001051,Republican,"Carter, John R.",Texas,House:2003-Present,0,0
C000243,Republican,"Castle, Michael N.",Delaware,House:1993-2011,16,7
C001066,Democratic,"Castor, Kathy",Florida,House:2007-Present,27,4
C001073,Democratic,"Cazayoux, Donald J., Jr.",Louisiana,House:2008-2009,0,0
C000266,Republican,"Chabot, Steve",Ohio,"House:1995-2009,2011-2023",0,0
C001058,Democratic,"Chandler, Ben",Kentucky,House:2004-2013,4,1
C001074,Democratic,"Childers, Travis",Mississippi,House:2008-2011,0,0
C000380,Democratic,"Christensen, Donna M.",VirginIslands,House:1997-2015,0,0
C001067,Democratic,"Clarke, Yvette D.",NewYork,House:2007-Present,7,10
C001049,Democratic,"Clay, Wm. Lacy",Missouri,House:2001-2021,0,0
C001061,Democratic,"Cleaver, Emanuel",Missouri,House:2005-Present,32,5
C000537,Democratic,"Clyburn, James E.",SouthCarolina,House:1993-Present,2,1
C000556,Republican,"Coble, Howard",NorthCarolina,House:1985-2015,42,1
C001068,Democratic,"Cohen, Steve",Tennessee,House:2007-Present,9,14
C001053,Republican,"Cole, Tom",Oklahoma,House:2003-Present,2,9
C001062,Republican,"Conaway, K. Michael",Texas,House:2005-2021,1,3
C000714,Democratic,"Conyers, John, Jr.",Michigan,House:1965-2017,0,0
C000754,Democratic,"Cooper, Jim",Tennessee,"House:1983-1995,2003-2023",5,1
C001059,Democratic,"Costa, Jim",California,House:2005-Present,8,5
C000794,Democratic,"Costello, Jerry F.",Illinois,House:1987-2013,2,2
C001069,Democratic,"Courtney, Joe",Connecticut,House:2007-Present,18,1
C000868,Democratic,"Cramer, Robert E. (Bud), Jr.",Alabama,House:1991-2009,0,0
C001045,Republican,"Crenshaw, Ander",Florida,House:2001-2017,0,2
C001038,Democratic,"Crowley, Joseph",NewYork,House:1999-2019,10,6
C000962,Republican,"Cubin, Barbara",Wyoming,House:1995-2009,0,0
C001063,Democratic,"Cuellar, Henry",Texas,House:2005-Present,4,4
C001048,Republican,"Culberson, John Abney",Texas,House:2001-2019,0,0
C000984,Democratic,"Cummings, Elijah E.",Maryland,House:1995-2019,6,5
