A000069,Democratic,"Akaka, Daniel K.",Hawaii,Senate:1990-2013 House:1977-1991,43,31
A000360,Republican,"Alexander, Lamar",Tennessee,Senate:2003-2021,12,27
A000109,Republican,"Allard, Wayne",Colorado,Senate:1997-2009 House:1991-1997,0,0
A000121,Republican,"Allen, George",Virginia,Senate:2001-2007 House:1991-1993,0,0
B000243,Democratic,"Baucus, Max",Montana,Senate:1979-2014 House:1975-1979,29,13
B001233,Democratic,"Bayh, Evan",Indiana,Senate:1999-2011,14,18
B000382,Republican,"Bennett, Robert F.",Utah,Senate:1993-2011,13,20
B000444,Democratic,"Biden, Joseph R., Jr.",Delaware,Senate:1973-2009,0,0
B000468,Democratic,"Bingaman, Jeff",NewMexico,Senate:1983-2013,32,48
B000611,Republican,"Bond, Christopher S.",Missouri,Senate:1987-2011,16,8
B000711,Democratic,"Boxer, Barbara",California,Senate:1993-2017 House:1983-1993,41,37
B000953,Republican,"Brownback, Sam",Kansas,Senate:1996-2011 House:1995-1996,72,15
B001066,Republican,"Bunning, Jim",Kentucky,Senate:1999-2011 House:1987-1999,14,8
B001126,Republican,"Burns, Conrad R.",Montana,Senate:1989-2007,0,0
B001135,Republican,"Burr, Richard",NorthCarolina,Senate:2005-2023 House:1995-2005,0,0
B001210,Democratic,"Byrd, Robert C.",WestVirginia,Senate:1959-2010 House:1953-1959,2,4
C000127,Democratic,"Cantwell, Maria",Washington,Senate:2001-Present House:1993-1995,34,35
C000174,Democratic,"Carper, Thomas R.",Delaware,Senate:2001-Present House:1983-1993,65,14
C001040,Republican,"Chafee, Lincoln",RhodeIsland,Senate:1999-2007,0,0
C000286,Republican,"Chambliss, Saxby",Georgia,Senate:2003-2015 House:1995-2003,67,12
C001041,Democratic,"Clinton, Hillary Rodham",NewYork,Senate:2001-2009,55,77
C000560,Republican,"Coburn, Tom",Oklahoma,Senate:2005-2015 House:1995-2001,10,24
C000567,Republican,"Cochran, Thad",Mississippi,Senate:1979-2018 House:1973-1979,6,14
