A000014,Democratic,"Abercrombie, Neil",Hawaii,"House:1985-1987,1991-2011",5,9
A000359,Democratic,"Acevedo-Vila, Anibal",PuertoRico,House:2001-2005,0,0
A000022,Democratic,"Ackerman, Gary L.",NewYork,House:1983-2013,3,3
A000055,Republican,"Aderholt, Robert B.",Alabama,House:1997-Present,1,2
A000358,Republican,"Akin, W. Todd",Missouri,House:2001-2013,0,0
A000357,Democratic,"Allen, Thomas H.",Maine,House:1997-2009,3,2
A000210,Democratic,"Andrews, Robert E.",NewJersey,House:1989-2014,79,8
A000217,Republican,"Armey, Richard K.",Texas,House:1985-2003,26,2
B001234,Democratic,"Baca, Joe",California,House:1999-2013,14,3
B000013,Republican,"Bachus, Spencer",Alabama,House:1993-2015,3,1
B001229,Democratic,"Baird, Brian",Washington,House:1999-2011,7,10
B000072,Republican,"Baker, Richard H.",Louisiana,House:1987-2008,0,0
B000081,Democratic,"Baldacci, John Elias",Maine,House:1995-2003,0,0
B001230,Democratic,"Baldwin, Tammy",Wisconsin,Senate:2013-Present House:1999-2013,2,4
B000104,Republican,"Ballenger, Cass",NorthCarolina,House:1985-2005,4,8
B000134,Democratic,"Barcia, James A.",Michigan,House:1993-2003,3,2
B000169,Republican,"Barr, Bob",Georgia,House:1995-2003,1,7
B000177,Democratic,"Barrett, Thomas M.",Wisconsin,House:1993-2003,2,4
B000208,Republican,"Bartlett, Roscoe G.",Maryland,House:1993-2013,12,6
B000213,Republican,"Barton, Joe",Texas,House:1985-2019,0,0
B000220,Republican,"Bass, Charles F.",NewHampshire,"House:1995-2007,2011-2013",3,2
B000287,Democratic,"Becerra, Xavier",California,House:1993-2017,12,0
B000400,Democratic,"Bentsen, Ken",Texas,House:1995-2003,4,1
B000403,Republican,"Bereuter, Doug",Nebraska,House:1979-2004,0,0
B001231,Democratic,"Berkley, Shelley",Nevada,House:1999-2013,3,2
B000410,Democratic,"Berman, Howard L.",California,House:1983-2013,5,11
B000420,Democratic,"Berry, Marion",Arkansas,House:1997-2011,9,6
B001232,Republican,"Biggert, Judy",Illinois,House:1999-2013,5,1
B000463,Republican,"Bilirakis, Michael",Florida,House:1983-2007,3,0
B000490,Democratic,"Bishop, Sanford D., Jr.",Georgia,House:1993-Present,0,0
B000518,Democratic,"Blagojevich, Rod R.",Illinois,House:1997-2003,0,0
B000574,Democratic,"Blumenauer, Earl",Oregon,House:1995-Present,3,9
B000575,Republican,"Blunt, Roy",Missouri,Senate:2011-2023 House:1997-2011,3,1
B000586,Republican,"Boehlert, Sherwood",NewYork,House:1983-2007,0,0
B000589,Republican,"Boehner, John A.",Ohio,House:1991-2015,3,10
B000617,Republican,"Bonilla, Henry",Texas,House:1993-2007,4,0
B000619,Democratic,"Bonior, David E.",Michigan,House:1977-2003,5,3
B001228,Republican,"Bono Mack, Mary",California,House:1997-2013,4,3
B001236,Republican,"Boozman, John",Arkansas,Senate:2011-Present House:2001-2011,2,0
B000644,Democratic,"Borski, Robert A.",Pennsylvania,House:1983-2003,4,1
