A000069,Democratic,"Akaka, Daniel K.",Hawaii,Senate:1990-2013 House:1977-1991,15,16
A000360,Republican,"Alexander, Lamar",Tennessee,Senate:2003-2021,7,15
A000109,Republican,"Allard, Wayne",Colorado,Senate:1997-2009 House:1991-1997,0,0
A000121,Republican,"Allen, George",Virginia,Senate:2001-2007 House:1991-1993,0,0
B000243,Democratic,"Baucus, Max",Montana,Senate:1979-2014 House:1975-1979,12,12
B001233,Democratic,"Bayh, Evan",Indiana,Senate:1999-2011,17,12
B000382,Republican,"Bennett, Robert F.",Utah,Senate:1993-2011,12,6
B000444,Democratic,"Biden, Joseph R., Jr.",Delaware,Senate:1973-2009,0,0
B000468,Democratic,"Bingaman, Jeff",NewMexico,Senate:1983-2013,59,45
B000611,Republican,"Bond, Christopher S.",Missouri,Senate:1987-2011,15,13
B000711,Democratic,"Boxer, Barbara",California,Senate:1993-2017 House:1983-1993,55,27
B000780,Democratic,"Breaux, John B.",Louisiana,Senate:1987-2005 House:1971-1987,16,23
B000953,Republican,"Brownback, Sam",Kansas,Senate:1996-2011 House:1995-1996,17,16
B001066,Republican,"Bunning, Jim",Kentucky,Senate:1999-2011 House:1987-1999,17,9
B001126,Republican,"Burns, Conrad R.",Montana,Senate:1989-2007,0,0
B001210,Democratic,"Byrd, Robert C.",WestVirginia,Senate:1959-2010 House:1953-1959,3,3
C000077,Republican,"Campbell, Ben Nighthorse",Colorado,Senate:1993-2005 House:1987-1993,56,21
C000127,Democratic,"Cantwell, Maria",Washington,Senate:2001-Present House:1993-1995,27,20
C000174,Democratic,"Carper, Thomas R.",Delaware,Senate:2001-Present House:1983-1993,1,4
C001040,Republican,"Chafee, Lincoln",RhodeIsland,Senate:1999-2007,0,0
C000286,Republican,"Chambliss, Saxby",Georgia,Senate:2003-2015 House:1995-2003,6,15
C001041,Democratic,"Clinton, Hillary Rodham",NewYork,Senate:2001-2009,44,39
C000567,Republican,"Cochran, Thad",Mississippi,Senate:1979-2018 House:1973-1979,16,8
C001057,Republican,"Coleman, Norm",Minnesota,Senate:2003-2009,24,13
C001035,Republican,"Collins, Susan M.",Maine,Senate:1997-Present,0,0
C000705,Democratic,"Conrad, Kent",NorthDakota,Senate:1987-2013,7,12
C001056,Republican,"Cornyn, John",Texas,Senate:2002-Present,24,21
C001042,Democratic,"Corzine, Jon S.",NewJersey,Senate:2001-2006,0,0
C000858,Republican,"Craig, Larry E.",Idaho,Senate:1991-2009 House:1981-1991,14,9
C000880,Republican,"Crapo, Mike",Idaho,Senate:1999-Present House:1993-1999,0,0
D000064,Democratic,"Daschle, Thomas A.",SouthDakota,Senate:1987-2005 House:1979-1987,29,88
D000596,Democratic,"Dayton, Mark",Minnesota,Senate:2001-2007,27,25
D000294,Republican,"DeWine, Mike",Ohio,Senate:1995-2007 House:1983-1991,0,0
D000388,Democratic,"Dodd, Christopher J.",Connecticut,Senate:1981-2011 House:1975-1981,30,26
D000601,Republican,"Dole, Elizabeth",NorthCarolina,Senate:2003-2009,0,0
D000407,Republican,"Domenici, Pete V.",NewMexico,Senate:1973-2009,30,30
D000432,Democratic,"Dorgan, Byron L.",NorthDakota,Senate:1991-2011 House:1981-1993,9,21
D000563,Democratic,"Durbin, Richard J.",Illinois,Senate:1997-Present House:1983-1997,0,0
E000286,Democratic,"Edwards, John",NorthCarolina,Senate:1999-2005,0,0
E000194,Republican,"Ensign, John",Nevada,Senate:2001-2011 House:1995-1999,11,27
E000285,Republican,"Enzi, Michael B.",Wyoming,Senate:1997-2021,13,19
F000061,Democratic,"Feingold, Russell D.",Wisconsin,Senate:1993-2011,0,0
F000062,Democratic,"Feinstein, Dianne",California,Senate:1992-Present,36,32
F000442,Republican,"Fitzgerald, Peter",Illinois,Senate:1999-2005,0,0
F000439,Republican,"Frist, William H.",Tennessee,Senate:1995-2007,82,11
G000352,Democratic,"Graham, Bob",Florida,Senate:1987-2005,33,13
G000359,Republican,"Graham, Lindsey",SouthCarolina,Senate:2003-Present House:1995-2003,22,17
G000386,Republican,"Grassley, Chuck",Iowa,Senate:1981-Present House:1975-1981,0,0
G000445,Republican,"Gregg, Judd",NewHampshire,Senate:1993-2011 House:1981-1989,22,12
H001028,Republican,"Hagel, Chuck",Nebraska,Senate:1997-2009,0,0
H000206,Democratic,"Harkin, Tom",Iowa,Senate:1985-2015 House:1975-1985,15,15
H000338,Republican,"Hatch, Orrin G.",Utah,Senate:1977-2019,38,25
H000725,Democratic,"Hollings, Ernest F.",SouthCarolina,Senate:1965-2005,17,14
H001016,Republican,"Hutchison, Kay Bailey",Texas,Senate:1993-2013,32,15
I000024,Republican,"Inhofe, James M.",Oklahoma,Senate:1994-2023 House:1987-1995,16,8
I000025,Democratic,"Inouye, Daniel K.",Hawaii,Senate:1963-2012 House:1959-1963,41,49
J000072,Independent,"Jeffords, James M.",Vermont,Senate:1989-2007 House:1975-1989,9,26
J000177,Democratic,"Johnson, Tim",SouthDakota,Senate:1997-2015 House:1987-1997,18,47
K000105,Democratic,"Kennedy, Edward M.",Massachusetts,Senate:1961-2009,12,37
K000148,Democratic,"Kerry, John F.",Massachusetts,Senate:1985-2013,0,0
K000305,Democratic,"Kohl, Herb",Wisconsin,Senate:1989-2013,3,1
K000352,Republican,"Kyl, Jon",Arizona,"Senate:1995-2013,2018-2019 House:1987-1995",15,15
L000550,Democratic,"Landrieu, Mary L.",Louisiana,Senate:1997-2015,26,25
L000123,Democratic,"Lautenberg, Frank R.",NewJersey,"Senate:1983-2001,2003-2013",8,25
L000174,Democratic,"Leahy, Patrick J.",Vermont,Senate:1975-2023,22,44
L000261,Democratic,"Levin, Carl",Michigan,Senate:1979-2015,21,25
L000304,Independent Democrat,"Lieberman, Joseph I.",Connecticut,Senate:1989-2013,13,30
L000035,Democratic,"Lincoln, Blanche L.",Arkansas,Senate:1999-2011 House:1993-1997,0,0
L000447,Republican,"Lott, Trent",Mississippi,Senate:1989-2007 House:1973-1989,17,12
L000504,Republican,"Lugar, Richard G.",Indiana,Senate:1977-2013,24,11
M000303,Republican,"McCain, John",Arizona,Senate:1987-2018 House:1983-1987,40,22
M000355,Republican,"McConnell, Mitch",Kentucky,Senate:1985-Present,9,7
M000702,Democratic,"Mikulski, Barbara A.",Maryland,Senate:1987-2017 House:1977-1987,10,21
M001141,Democratic,"Miller, Zell",Georgia,Senate:2000-2005,0,0
M001153,Republican,"Murkowski, Lisa",Alaska,Senate:2003-Present,24,7
M001111,Democratic,"Murray, Patty",Washington,Senate:1993-Present,8,33
N000032,Democratic,"Nelson, Bill",Florida,Senate:2001-2019 House:1979-1991,17,24
