A000069,Democratic,"Akaka, Daniel K.",Hawaii,Senate:1990-2013 House:1977-1991,21,13
B000243,Democratic,"Baucus, Max",Montana,Senate:1979-2014 House:1975-1979,27,4
B000382,Republican,"Bennett, Robert F.",Utah,Senate:1993-2011,5,15
B000401,Democratic,"Bentsen, Lloyd M.",Texas,Senate:1971-1993 House:1947-1955,0,0
B000444,Democratic,"Biden, Joseph R., Jr.",Delaware,Senate:1973-2009,0,0
B000468,Democratic,"Bingaman, Jeff",NewMexico,Senate:1983-2013,31,12
B000611,Republican,"Bond, Christopher S.",Missouri,Senate:1987-2011,3,0
B000639,Democratic,"Boren, David L.",Oklahoma,Senate:1979-1995,0,0
B000711,Democratic,"Boxer, Barbara",California,Senate:1993-2017 House:1983-1993,18,14
B001225,Democratic,"Bradley, Bill",NewJersey,Senate:1979-1997,0,0
B000780,Democratic,"Breaux, John B.",Louisiana,Senate:1987-2005 House:1971-1987,8,2
B000919,Republican,"Brown, Hank",Colorado,Senate:1991-1997 House:1981-1991,20,17
B000993,Democratic,"Bryan, Richard H.",Nevada,Senate:1989-2001,9,7
B001057,Democratic,"Bumpers, Dale",Arkansas,Senate:1975-1999,10,2
B001126,Republican,"Burns, Conrad R.",Montana,Senate:1989-2007,0,0
B001210,Democratic,"Byrd, Robert C.",WestVirginia,Senate:1959-2010 House:1953-1959,7,0
C000077,Republican,"Campbell, Ben Nighthorse",Colorado,Senate:1993-2005 House:1987-1993,13,17
C000269,Republican,"Chafee, John H.",RhodeIsland,Senate:1977-1999,21,8
C000542,Republican,"Coats, Daniel",Indiana,"Senate:1989-1999,2011-2017 House:1981-1989",7,5
C000567,Republican,"Cochran, Thad",Mississippi,Senate:1979-2018 House:1973-1979,8,11
C000598,Republican,"Cohen, William S.",Maine,Senate:1979-1997 House:1973-1979,0,0
C000705,Democratic,"Conrad, Kent",NorthDakota,Senate:1987-2013,10,15
C000813,Republican,"Coverdell, Paul",Georgia,Senate:1993-2000,6,8
C000858,Republican,"Craig, Larry E.",Idaho,Senate:1991-2009 House:1981-1991,11,11
D000018,Republican,"D'Amato, Alfonse",NewYork,Senate:1981-1999,0,0
D000030,Republican,"Danforth, John C.",Missouri,Senate:1977-1995,0,0
D000064,Democratic,"Daschle, Thomas A.",SouthDakota,Senate:1987-2005 House:1979-1987,13,15
D000185,Democratic,"DeConcini, Dennis",Arizona,Senate:1977-1995,0,0
D000388,Democratic,"Dodd, Christopher J.",Connecticut,Senate:1981-2011 House:1975-1981,12,10
D000401,Republican,"Dole, Robert J.",Kansas,Senate:1969-1997 House:1961-1969,0,0
D000407,Republican,"Domenici, Pete V.",NewMexico,Senate:1973-2009,15,16
D000432,Democratic,"Dorgan, Byron L.",NorthDakota,Senate:1991-2011 House:1981-1993,19,9
D000566,Republican,david-durenberger,Minnesota,Senate:1977-1995,0,0
E000284,Democratic,"Exon, J. James",Nebraska,Senate:1979-1997,13,4
F000437,Republican,"Faircloth, Lauch",NorthCarolina,Senate:1993-1999,0,12
F000061,Democratic,"Feingold, Russell D.",Wisconsin,Senate:1993-2011,0,0
F000062,Democratic,"Feinstein, Dianne",California,Senate:1992-Present,14,16
F000268,Democratic,"Ford, Wendell H.",Kentucky,Senate:1975-1999,32,4
G000236,Democratic,"Glenn, John H., Jr.",Ohio,Senate:1975-1999,0,0
G000333,Republican,"Gorton, Slade",Washington,"Senate:1981-1987,1989-2001",12,5
G000352,Democratic,"Graham, Bob",Florida,Senate:1987-2005,11,5
G000365,Republican,"Gramm, Phil",Texas,Senate:1985-2002 House:1979-1985,13,2
G000386,Republican,"Grassley, Chuck",Iowa,Senate:1981-Present House:1975-1981,0,0
G000445,Republican,"Gregg, Judd",NewHampshire,Senate:1993-2011 House:1981-1989,8,3
H000206,Democratic,"Harkin, Tom",Iowa,Senate:1985-2015 House:1975-1985,7,5
H000338,Republican,"Hatch, Orrin G.",Utah,Senate:1977-2019,21,10
H000343,Republican,"Hatfield, Mark O.",Oregon,Senate:1967-1997,0,0
H000445,Democratic,"Heflin, Howell",Alabama,Senate:1979-1997,0,0
H000463,Republican,"Helms, Jesse",NorthCarolina,Senate:1973-2003,46,6
H000725,Democratic,"Hollings, Ernest F.",SouthCarolina,Senate:1965-2005,17,7
H001016,Republican,"Hutchison, Kay Bailey",Texas,Senate:1993-2013,5,9
I000024,Republican,"Inhofe, James M.",Oklahoma,Senate:1994-2023 House:1987-1995,0,1
