A000014,Democratic,"Abercrombie, Neil",Hawaii,"House:1985-1987,1991-2011",7,10
A000022,Democratic,"Ackerman, Gary L.",NewYork,House:1983-2013,10,10
A000055,Republican,"Aderholt, Robert B.",Alabama,House:1997-Present,2,1
A000357,Democratic,"Allen, Thomas H.",Maine,House:1997-2009,5,1
A000210,Democratic,"Andrews, Robert E.",NewJersey,House:1989-2014,39,2
A000215,Republican,"Archer, Bill",Texas,House:1971-2001,14,0
A000217,Republican,"Armey, Richard K.",Texas,House:1985-2003,17,0
B000013,Republican,"Bachus, Spencer",Alabama,House:1993-2015,4,4
B000028,Democratic,"Baesler, Scotty",Kentucky,House:1993-1999,4,1
B000072,Republican,"Baker, Richard H.",Louisiana,House:1987-2008,0,0
B000081,Democratic,"Baldacci, John Elias",Maine,House:1995-2003,0,0
B000104,Republican,"Ballenger, Cass",NorthCarolina,House:1985-2005,1,1
B000134,Democratic,"Barcia, James A.",Michigan,House:1993-2003,5,2
B000169,Republican,"Barr, Bob",Georgia,House:1995-2003,18,3
B000177,Democratic,"Barrett, Thomas M.",Wisconsin,House:1993-2003,2,8
B000179,Republican,"Barrett, Bill",Nebraska,House:1991-2001,3,1
B000208,Republican,"Bartlett, Roscoe G.",Maryland,House:1993-2013,3,4
B000213,Republican,"Barton, Joe",Texas,House:1985-2019,0,0
B000220,Republican,"Bass, Charles F.",NewHampshire,"House:1995-2007,2011-2013",4,0
B000229,Republican,"Bateman, Herbert H.",Virginia,House:1983-2001,4,2
B000287,Democratic,"Becerra, Xavier",California,House:1993-2017,1,0
B000400,Democratic,"Bentsen, Ken",Texas,House:1995-2003,4,1
B000403,Republican,"Bereuter, Doug",Nebraska,House:1979-2004,0,0
B000410,Democratic,"Berman, Howard L.",California,House:1983-2013,0,6
B000420,Democratic,"Berry, Marion",Arkansas,House:1997-2011,1,1
B000461,Republican,"Bilbray, Brian P.",California,"House:1995-2001,2005-2013",4,5
B000463,Republican,"Bilirakis, Michael",Florida,House:1983-2007,8,4
B000490,Democratic,"Bishop, Sanford D., Jr.",Georgia,House:1993-Present,0,0
B000518,Democratic,"Blagojevich, Rod R.",Illinois,House:1997-2003,0,0
B000556,Republican,"Bliley, Tom",Virginia,House:1981-2001,7,3
B000574,Democratic,"Blumenauer, Earl",Oregon,House:1995-Present,1,13
B000575,Republican,"Blunt, Roy",Missouri,Senate:2011-2023 House:1997-2011,3,1
B000586,Republican,"Boehlert, Sherwood",NewYork,House:1983-2007,0,0
B000589,Republican,"Boehner, John A.",Ohio,House:1991-2015,9,0
B000617,Republican,"Bonilla, Henry",Texas,House:1993-2007,1,4
B000619,Democratic,"Bonior, David E.",Michigan,House:1977-2003,1,6
B000622,Republican,"Bono, Sonny",California,House:1995-1999,3,2
B001228,Republican,"Bono Mack, Mary",California,House:1997-2013,1,0
B000644,Democratic,"Borski, Robert A.",Pennsylvania,House:1983-2003,3,2
B000652,Democratic,"Boswell, Leonard L.",Iowa,House:1997-2013,6,5
B000657,Democratic,"Boucher, Rick",Virginia,House:1983-2011,0,2
B000716,Democratic,"Boyd, Allen",Florida,House:1997-2011,1,1
B000755,Republican,"Brady, Kevin",Texas,House:1997-2023,0,0
B001227,Democratic,"Brady, Robert A.",Pennsylvania,House:1997-2019,0,1
B000911,Democratic,"Brown, Corrine",Florida,House:1993-2017,0,2
B000918,Democratic,"Brown, George E., Jr.",California,"House:1963-1971,1973-2001",0,0
B000944,Democratic,"Brown, Sherrod",Ohio,Senate:2007-Present House:1993-2007,2,5
B000996,Republican,"Bryant, Ed",Tennessee,House:1995-2003,6,4
B001066,Republican,"Bunning, Jim",Kentucky,Senate:1999-2011 House:1987-1999,8,2
B001135,Republican,"Burr, Richard",NorthCarolina,Senate:2005-2023 House:1995-2005,0,0
B001149,Republican,"Burton, Dan",Indiana,House:1983-2013,10,5
B001203,Republican,"Buyer, Steve",Indiana,House:1993-2011,0,0
C000052,Republican,"Callahan, Sonny",Alabama,House:1985-2003,4,3
C000059,Republican,"Calvert, Ken",California,House:1993-Present,3,5
C000071,Republican,"Camp, Dave",Michigan,House:1991-2015,3,2
C000100,Republican,"Campbell, Tom",California,"House:1989-1993,1995-2001",16,5
C000107,Republican,"Canady, Charles T.",Florida,House:1993-2001,3,5
C000116,Republican,"Cannon, Chris",Utah,House:1997-2009,0,0
C000134,Democratic,"Capps, Walter",California,House:1997-1999,0,1
C001036,Democratic,"Capps, Lois",California,House:1997-2017,2,2
C000141,Democratic,"Cardin, Benjamin L.",Maryland,Senate:2007-Present House:1987-2007,2,7
C000191,Democratic,"Carson, Julia",Indiana,House:1997-2007,0,0
C000243,Republican,"Castle, Michael N.",Delaware,House:1993-2011,22,5
C000266,Republican,"Chabot, Steve",Ohio,"House:1995-2009,2011-2023",0,0
C000286,Republican,"Chambliss, Saxby",Georgia,Senate:2003-2015 House:1995-2003,1,3
C000345,Republican,"Chenoweth-Hage, Helen",Idaho,House:1995-2001,0,0
C000377,Republican,"Christensen, Jon",Nebraska,House:1995-1999,5,2
C000380,Democratic,"Christensen, Donna M.",VirginIslands,House:1997-2015,0,0
C000488,Democratic,"Clay, William (Bill)",Missouri,House:1969-2001,0,0
C000494,Democratic,"Clayton, Eva M.",NorthCarolina,House:1991-2003,0,0
C000503,Democratic,"Clement, Bob",Tennessee,House:1987-2003,4,4
C000537,Democratic,"Clyburn, James E.",SouthCarolina,House:1993-Present,1,1
C000556,Republican,"Coble, Howard",NorthCarolina,House:1985-2015,43,4
C000560,Republican,"Coburn, Tom",Oklahoma,Senate:2005-2015 House:1995-2001,0,0
C000640,Republican,"Collins, Mac",Georgia,House:1993-2005,0,0
C000653,Republican,"Combest, Larry",Texas,House:1985-2003,1,1
C000670,Democratic,"Condit, Gary A.",California,House:1989-2003,0,0
C000714,Democratic,"Conyers, John, Jr.",Michigan,House:1965-2017,0,0
C000722,Republican,"Cook, Merrill",Utah,House:1997-2001,5,5
C000735,Republican,"Cooksey, John",Louisiana,House:1997-2003,5,4
C000794,Democratic,"Costello, Jerry F.",Illinois,House:1987-2013,4,1
C000830,Republican,"Cox, Christopher",California,House:1989-2007,2,6
C000846,Democratic,"Coyne, William J.",Pennsylvania,House:1981-2003,3,3
C000868,Democratic,"Cramer, Robert E. (Bud), Jr.",Alabama,House:1991-2009,0,0
C000873,Republican,"Crane, Philip M.",Illinois,House:1969-2005,12,2
C000880,Republican,"Crapo, Mike",Idaho,Senate:1999-Present House:1993-1999,0,0
C000962,Republican,"Cubin, Barbara",Wyoming,House:1995-2009,0,0
C000984,Democratic,"Cummings, Elijah E.",Maryland,House:1995-2019,3,1
C000994,Republican,"Cunningham, Randy (Duke)",California,House:1991-2007,0,0
D000046,Democratic,"Danner, Pat",Missouri,House:1993-2001,2,3
D000096,Democratic,"Davis, Danny K.",Illinois,House:1997-Present,2,5
D000114,Democratic,"Davis, Jim",Florida,House:1997-2007,0,0
D000136,Republican,"Davis, Tom",Virginia,House:1995-2008,15,11
D000168,Republican,"Deal, Nathan",Georgia,House:1993-2010,3,1
D000191,Democratic,"DeFazio, Peter A.",Oregon,House:1987-2023,14,3
D000197,Democratic,"DeGette, Diana",Colorado,House:1997-Present,3,7
D000210,Democratic,"Delahunt, Bill",Massachusetts,House:1997-2011,0,0
D000216,Democratic,"DeLauro, Rosa L.",Connecticut,House:1991-Present,0,0
D000217,Republican,"DeLay, Tom",Texas,House:1985-2007,0,0
D000222,Democratic,"Dellums, Ronald V.",California,House:1971-1999,2,9
D000275,Democratic,"Deutsch, Peter",Florida,House:1993-2005,3,3
