A000374,Republican,"Abraham, Ralph Lee",Louisiana,House:2015-2021,0,0
A000370,Democratic,"Adams, Alma S.",NorthCarolina,House:2014-Present,0,0
A000055,Republican,"Aderholt, Robert B.",Alabama,House:1997-Present,3,5
A000371,Democratic,"Aguilar, Pete",California,House:2015-Present,4,3
A000372,Republican,"Allen, Rick W.",Georgia,House:2015-Present,0,0
A000367,Libertarian,"Amash, Justin",Michigan,House:2011-2021,2,1
A000369,Republican,"Amodei, Mark E.",Nevada,House:2011-Present,0,0
A000373,Democratic,"Ashford, Brad",Nebraska,House:2015-2017,5,5
B001291,Republican,"Babin, Brian",Texas,House:2015-Present,4,12
B001269,Republican,"Barletta, Lou",Pennsylvania,House:2011-2019,2,5
B001282,Republican,"Barr, Andy",Kentucky,House:2013-Present,4,3
B000213,Republican,"Barton, Joe",Texas,House:1985-2019,0,0
B001270,Democratic,"Bass, Karen",California,House:2011-2022,1,4
B001281,Democratic,"Beatty, Joyce",Ohio,House:2013-Present,4,2
B000287,Democratic,"Becerra, Xavier",California,House:1993-2017,14,4
B001271,Republican,"Benishek, Dan",Michigan,House:2011-2017,5,3
B001287,Democratic,"Bera, Ami",California,House:2013-Present,6,1
B001292,Democratic,"Beyer, Donald S., Jr.",Virginia,House:2015-Present,0,0
B001257,Republican,"Bilirakis, Gus M.",Florida,House:2007-Present,0,0
B000490,Democratic,"Bishop, Sanford D., Jr.",Georgia,House:1993-Present,0,0
B001293,Republican,"Bishop, Mike",Michigan,House:2015-2019,0,6
B001250,Republican,"Bishop, Rob",Utah,House:2003-2021,8,4
B001273,Republican,"Black, Diane",Tennessee,House:2011-2019,6,2
B001243,Republican,"Blackburn, Marsha",Tennessee,Senate:2019-Present House:2003-2019,18,13
B001294,Republican,"Blum, Rod",Iowa,House:2015-2019,7,4
B000574,Democratic,"Blumenauer, Earl",Oregon,House:1995-Present,14,24
B000589,Republican,"Boehner, John A.",Ohio,House:1991-2015,1,0
B001278,Democratic,"Bonamici, Suzanne",Oregon,House:2012-Present,6,13
B001245,Democratic,"Bordallo, Madeleine Z.",Guam,House:2003-2019,7,9
B001295,Republican,"Bost, Mike",Illinois,House:2015-Present,2,3
B001255,Republican,"Boustany, Charles W., Jr.",Louisiana,House:2005-2017,0,0
B001296,Democratic,"Boyle, Brendan F.",Pennsylvania,House:2015-Present,0,0
B000755,Republican,"Brady, Kevin",Texas,House:1997-2023,7,2
B001227,Democratic,"Brady, Robert A.",Pennsylvania,House:1997-2019,12,6
B001290,Republican,"Brat, Dave",Virginia,House:2014-2019,0,0
B001283,Republican,"Bridenstine, Jim",Oklahoma,House:2013-2018,7,12
B001274,Republican,"Brooks, Mo",Alabama,House:2011-2023,2,10
B001284,Republican,"Brooks, Susan W.",Indiana,House:2013-2021,0,0
B000911,Democratic,"Brown, Corrine",Florida,House:1993-2017,10,5
B001285,Democratic,"Brownley, Julia",California,House:2013-Present,6,4
B001260,Republican,"Buchanan, Vern",Florida,House:2007-Present,8,3
B001297,Republican,"Buck, Ken",Colorado,House:2015-Present,3,2
