A000014,Democratic,"Abercrombie, Neil",Hawaii,"House:1985-1987,1991-2011",2,6
A000022,Democratic,"Ackerman, Gary L.",NewYork,House:1983-2013,9,8
A000109,Republican,"Allard, Wayne",Colorado,Senate:1997-2009 House:1991-1997,0,0
A000209,Democratic,"Andrews, Michael",Texas,House:1983-1995,17,1
A000210,Democratic,"Andrews, Robert E.",NewJersey,House:1989-2014,13,8
A000211,Democratic,"Andrews, Thomas H.",Maine,House:1991-1995,5,3
A000214,Democratic,"Applegate, Douglas",Ohio,House:1977-1995,4,1
A000215,Republican,"Archer, Bill",Texas,House:1971-2001,6,3
A000217,Republican,"Armey, Richard K.",Texas,House:1985-2003,3,3
A000224,Democratic,"Aspin, Les",Wisconsin,House:1971-1995,0,0
B000008,Democratic,"Bacchus, Jim",Florida,House:1991-1995,2,1
B000013,Republican,"Bachus, Spencer",Alabama,House:1993-2015,2,1
B000028,Democratic,"Baesler, Scotty",Kentucky,House:1993-1999,1,0
B000072,Republican,"Baker, Richard H.",Louisiana,House:1987-2008,0,0
B000078,Republican,"Baker, Bill",California,House:1993-1997,3,1
B000104,Republican,"Ballenger, Cass",NorthCarolina,House:1985-2005,10,1
B001226,Democratic,"Barca, Peter",Wisconsin,House:1993-1995,4,4
B000134,Democratic,"Barcia, James A.",Michigan,House:1993-2003,3,7
B000151,Democratic,"Barlow, Tom",Kentucky,House:1993-1995,5,4
B000177,Democratic,"Barrett, Thomas M.",Wisconsin,House:1993-2003,3,10
B000179,Republican,"Barrett, Bill",Nebraska,House:1991-2001,4,1
B000208,Republican,"Bartlett, Roscoe G.",Maryland,House:1993-2013,3,2
B000213,Republican,"Barton, Joe",Texas,House:1985-2019,0,0
B000229,Republican,"Bateman, Herbert H.",Virginia,House:1983-2001,7,2
B000287,Democratic,"Becerra, Xavier",California,House:1993-2017,1,2
B000318,Democratic,"Beilenson, Anthony C.",California,House:1977-1997,34,3
B000392,Republican,"Bentley, Helen Delich",Maryland,House:1985-1995,6,4
B000403,Republican,"Bereuter, Doug",Nebraska,House:1979-2004,0,0
B000410,Democratic,"Berman, Howard L.",California,House:1983-2013,9,8
B000431,Democratic,"Bevill, Tom",Alabama,House:1967-1997,3,0
