A000069,Democratic,"Akaka, Daniel K.",Hawaii,Senate:1990-2013 House:1977-1991,34,44
A000360,Republican,"Alexander, Lamar",Tennessee,Senate:2003-2021,2,24
A000368,Republican,"Ayotte, Kelly",NewHampshire,Senate:2011-2017,5,17
B001261,Republican,"Barrasso, John",Wyoming,Senate:2007-Present,9,28
B000243,Democratic,"Baucus, Max",Montana,Senate:1979-2014 House:1975-1979,45,15
B001265,Democratic,"Begich, Mark",Alaska,Senate:2009-2015,47,121
B001267,Democratic,"Bennet, Michael F.",Colorado,Senate:2009-Present,0,0
B000468,Democratic,"Bingaman, Jeff",NewMexico,Senate:1983-2013,34,29
B001277,Democratic,"Blumenthal, Richard",Connecticut,Senate:2011-Present,34,84
B000575,Republican,"Blunt, Roy",Missouri,Senate:2011-2023 House:1997-2011,8,38
B001236,Republican,"Boozman, John",Arkansas,Senate:2011-Present House:2001-2011,4,25
B000711,Democratic,"Boxer, Barbara",California,Senate:1993-2017 House:1983-1993,47,56
B001268,Republican,"Brown, Scott P.",Massachusetts,Senate:2010-2013,0,0
B000944,Democratic,"Brown, Sherrod",Ohio,Senate:2007-Present House:1993-2007,91,50
B001135,Republican,"Burr, Richard",NorthCarolina,Senate:2005-2023 House:1995-2005,0,0
C000127,Democratic,"Cantwell, Maria",Washington,Senate:2001-Present House:1993-1995,28,32
C000141,Democratic,"Cardin, Benjamin L.",Maryland,Senate:2007-Present House:1987-2007,36,39
C000174,Democratic,"Carper, Thomas R.",Delaware,Senate:2001-Present House:1983-1993,24,18
C001070,Democratic,"Casey, Robert P., Jr.",Pennsylvania,Senate:2007-Present,0,0
C000286,Republican,"Chambliss, Saxby",Georgia,Senate:2003-2015 House:1995-2003,3,19
C000542,Republican,"Coats, Daniel",Indiana,"Senate:1989-1999,2011-2017 House:1981-1989",5,10
C000560,Republican,"Coburn, Tom",Oklahoma,Senate:2005-2015 House:1995-2001,8,18
C000567,Republican,"Cochran, Thad",Mississippi,Senate:1979-2018 House:1973-1979,2,22
C001035,Republican,"Collins, Susan M.",Maine,Senate:1997-Present,0,0
C000705,Democratic,"Conrad, Kent",NorthDakota,Senate:1987-2013,18,16
C001088,Democratic,"Coons, Christopher A.",Delaware,Senate:2010-Present,22,67
C001071,Republican,"Corker, Bob",Tennessee,Senate:2007-2019,4,9
C001056,Republican,"Cornyn, John",Texas,Senate:2002-Present,17,37
